type	entity
ORGANIZATION	CA Cultural Analytics
ORGANIZATION	CA Editorial Board Andrew Piper Editor McGill University Laura Mandell Data Reviews Editor Texas A amp M Lisa Teichmann Editorial Assistant McGill University Editorial Board Alan Liu UCSB Amelia Acker University of Texas Austin Amy Hungerford Yale University Annie Swafford SUNY New Paltz Ben Schmidt Northeastern Deb Verhoeven University of Technology Sydney Elizabeth Maddock Dillon Northeastern Hoyt Long University of Chicago Ian Milligan University of Waterloo James English UPenn Katherine Bode Australian National University Lev Manovich CUNY Mark Algee Hewitt Stanford University Matt Erlin Washington University Matthew Wilkens Notre Dame Matthew Jockers University of Nebraska Meredith Martin Princeton University
PERSON	Natalie Houston UMASS Lowell Rachel Buurma Swarthmore Richard Jean
ORGANIZATION	McGill University Richard Rogers University of Amsterdam Tanya Clement University of Texas Austin Ted Underwood University of Illinois Timothy Tangherlini UCLA Tom McEnaney UC Berkeley Submission Guidelines
PERSON	Andrew Piper
