type	entity
PERSON	Dante Gabriel Rossetti
PERSON	Dante Gabriel Rossetti
PERSON	John Ruskin
PERSON	Walter Pater
LOCATION	Great Britain
LOCATION	Whistler
ORGANIZATION	DGR
ORGANIZATION	DGR
ORGANIZATION	Rossetti Archive
ORGANIZATION	DGR
PERSON	Dante Gabriel Rossetti
PERSON	Jerome J McGann
ORGANIZATION	IATH
ORGANIZATION	NINES
ORGANIZATION	Mozilla Firefox
ORGANIZATION	Mac Safari
