type	entity
LOCATION	Academia
ORGANIZATION	Pages Computational Linguistics
PERSON	Bill Benzon
PERSON	Bill Benzon
ORGANIZATION	Comp Ling
PERSON	Huma
ORGANIZATION	Academia edu Computational Linguistics
ORGANIZATION	Humanist Download Computational Linguistics
PERSON	Bill Benzon
PERSON	Bill Benzon
ORGANIZATION	Facebook
ORGANIZATION	Google
ORGANIZATION	Physics Chemistry Biology Health Sciences Ecology Earth Sciences Cognitive Science Mathematics Computer Science Terms Privacy Copyright Academia
