type	entity
ORGANIZATION	Journal of Public Administration Research and Theory
ORGANIZATION	Social Science Computer Review
PERSON	Sadeghi
PERSON	Ressler
ORGANIZATION	GovLoop In Information Resources Management Association
ORGANIZATION	Digital
ORGANIZATION	Hershey Pa IGI Global
PERSON	Schneider
PERSON	J Bauer
PERSON	J Bauer
PERSON	Latzer
PERSON	Cheltenham Elgar
ORGANIZATION	Innovation Journal
PERSON	Zheng
ORGANIZATION	Government Information Quarterly
ORGANIZATION	International License Public
PERSON	J Ignacio Criado
PERSON	Juli
ORGANIZATION	University of Illinois at Chicago University Library First
