type	entity
ORGANIZATION	PENNSYLVANIA Linguistic Data Consortium Search
ORGANIZATION	ASR
ORGANIZATION	Entities Relations and Events LDC
ORGANIZATION	Entity Detection and Tracking EDT Relation Detection
ORGANIZATION	LNK
ORGANIZATION	Composite Entity Entity Detection
ORGANIZATION	Government Commercial Educational Non
ORGANIZATION	LNK
ORGANIZATION	EDC
ORGANIZATION	Trustees of the University of Pennsylvania
