POS	lemma	word
DT	the	The
NN	village	Village
NN	blacksmith	Blacksmith
NNP	Henry	Henry
NNP	Wadsworth	Wadsworth
NNP	Longfellow	Longfellow
IN	under	Under
DT	a	a
NN	spreading	spreading
NN	chestnut	chestnut
NN	tree	tree
DT	the	The
NN	village	village
NN	smithy	smithy
VBZ	stand	stands
DT	the	The
NNP	smith	smith
DT	a	a
JJ	mighty	mighty
NN	man	man
VBZ	be	is
PRP	he	he
IN	with	With
JJ	large	large
CC	and	and
JJ	sinewy	sinewy
NNS	hand	hands
CC	and	And
DT	the	the
NNS	muscle	muscles
IN	of	of
PRP$	he	his
JJ	brawny	brawny
NNS	arm	arms
VBP	be	Are
JJ	strong	strong
IN	as	as
NN	iron	iron
NNS	band	bands
PRP$	he	His
NN	hair	hair
VBZ	be	is
JJ	crisp	crisp
CC	and	and
JJ	black	black
CC	and	and
JJ	long	long
PRP$	he	His
NN	face	face
VBZ	be	is
IN	like	like
DT	the	the
NNP	tan	tan
PRP$	he	His
NN	brow	brow
VBZ	be	is
JJ	wet	wet
IN	with	with
JJ	honest	honest
NN	sweat	sweat
PRP	he	He
VBZ	earn	earns
JJ	whate	whate
NN	er	er
PRP	he	he
MD	can	can
CC	and	And
VBZ	look	looks
DT	the	the
JJ	whole	whole
NN	world	world
IN	in	in
DT	the	the
NN	face	face
IN	for	For
PRP	he	he
VBZ	owe	owes
RB	not	not
DT	any	any
NN	man	man
NN	week	Week
IN	in	in
NN	week	week
IN	out	out
IN	from	from
NNP	morn	morn
IN	till	till
NNP	night	night
PRP	you	You
MD	can	can
VB	hear	hear
PRP$	he	his
NNP	bellows	bellows
NN	blow	blow
PRP	you	You
MD	can	can
VB	hear	hear
PRP	he	him
VB	swing	swing
PRP$	he	his
JJ	heavy	heavy
NN	sledge	sledge
IN	with	With
VBN	measure	measured
NN	beat	beat
CC	and	and
VB	slow	slow
IN	like	Like
DT	a	a
NN	sexton	sexton
VBG	ring	ringing
DT	the	the
NN	village	village
NN	bell	bell
WRB	when	When
DT	the	the
NN	evening	evening
NN	sun	sun
VBZ	be	is
JJ	low	low
CC	and	And
NNS	child	children
VBG	come	coming
NN	home	home
IN	from	from
NN	school	school
NN	look	Look
IN	in	in
IN	at	at
DT	the	the
JJ	open	open
NN	door	door
PRP	they	They
VBP	love	love
TO	to	to
VB	see	see
DT	the	the
JJ	flaming	flaming
NNP	forge	forge
CC	and	And
VB	hear	hear
DT	the	the
NNP	bellows	bellows
NN	roar	roar
CC	and	And
VB	catch	catch
DT	the	the
NN	burning	burning
VBZ	spark	sparks
IN	that	that
VBP	fly	fly
IN	like	Like
NN	chaff	chaff
IN	from	from
DT	a	a
JJ	threshing	threshing
NN	floor	floor
PRP	he	He
VBZ	go	goes
IN	on	on
NNP	Sunday	Sunday
TO	to	to
DT	the	the
NN	church	church
CC	and	And
VBZ	sit	sits
IN	among	among
PRP$	he	his
NNS	boy	boys
PRP	he	He
VBZ	hear	hears
DT	the	the
NNP	parson	parson
NNP	pray	pray
CC	and	and
VBP	preach	preach
PRP	he	He
VBZ	hear	hears
PRP$	he	his
NN	daughter	daughter
NNS	s	s
NNP	voice	voice
NN	singing	Singing
IN	in	in
DT	the	the
NN	village	village
NN	choir	choir
CC	and	And
PRP	it	it
VBZ	make	makes
PRP$	he	his
NN	heart	heart
VBP	rejoice	rejoice
PRP	it	It
VBZ	sound	sounds
TO	to	to
PRP	he	him
IN	like	like
PRP$	she	her
NN	mother	mother
NNS	s	s
NNP	voice	voice
NN	singing	Singing
IN	in	in
NN	paradise	Paradise
PRP	he	He
VBZ	need	needs
MD	must	must
VB	think	think
IN	of	of
PRP$	she	her
RB	once	once
JJR	more	more
WRB	how	How
IN	in	in
DT	the	the
JJ	grave	grave
PRP	she	she
VBZ	lie	lies
CC	and	And
IN	with	with
PRP$	he	his
JJ	hard	hard
JJ	rough	rough
NN	hand	hand
PRP	he	he
VBZ	wipe	wipes
DT	a	A
VB	tear	tear
IN	out	out
IN	of	of
PRP$	he	his
NNS	eye	eyes
NN	toiling	Toiling
VBG	rejoice	rejoicing
JJ	sorrowing	sorrowing
RB	onward	Onward
IN	through	through
NN	life	life
PRP	he	he
VBZ	go	goes
DT	each	Each
NN	morning	morning
VBZ	see	sees
DT	some	some
NN	task	task
VB	begin	begin
DT	each	Each
NN	evening	evening
VBZ	see	sees
PRP	it	it
JJ	close	close
NN	something	Something
VBD	attempt	attempted
NN	something	something
VBN	do	done
VBZ	have	Has
VBN	earn	earned
DT	a	a
NN	night	night
NNS	s	s
NN	repose	repose
NNS	thanks	Thanks
NNS	thanks	thanks
TO	to	to
PRP	thee	thee
PRP$	my	my
JJ	worthy	worthy
NN	friend	friend
IN	for	For
DT	the	the
NN	lesson	lesson
PRP	thou	thou
IN	hast	hast
VBN	teach	taught
RB	thus	Thus
IN	at	at
DT	the	the
JJ	flaming	flaming
NNP	forge	forge
IN	of	of
NNP	life	life
PRP$	we	Our
NNS	fortune	fortunes
MD	must	must
VB	be	be
VBN	work	wrought
RB	thus	Thus
IN	on	on
PRP$	its	its
VBG	sound	sounding
NN	anvil	anvil
JJ	shaped	shaped
DT	each	Each
NN	burning	burning
NN	deed	deed
CC	and	and
NN	thought	thought
