type	entity
PERSON	Bennet
PERSON	Elizabeth
PERSON	Bingley
PERSON	Elizabeth
PERSON	Jane
PERSON	Lizzy
PERSON	Mary
LOCATION	Meryton
PERSON	Catherine
PERSON	Lydia Elizabeth
PERSON	Lydia
PERSON	Carter
LOCATION	Meryton
PERSON	Elizabeth
PERSON	Jane
PERSON	Mrs Hurst
ORGANIZATION	Miss Bingley
PERSON	Elizabeth
PERSON	Darcy
PERSON	Hurst
PERSON	Bennet
PERSON	Elizabeth
PERSON	Jane
PERSON	Miss Bingley
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Bingley
PERSON	Jane
PERSON	Bingley
LOCATION	Netherfield
PERSON	Elizabeth
LOCATION	Longbourn
PERSON	Elizabeth
PERSON	Bingley
PERSON	Jane
PERSON	Jane
PERSON	Elizabeth
PERSON	Jane
PERSON	Bingley
PERSON	Darcy
PERSON	Hurst
PERSON	Elizabeth
PERSON	Jane
PERSON	Bingley
PERSON	Mrs Hurst
PERSON	Louisa
PERSON	Louisa
PERSON	Bingley
PERSON	Elizabeth Bennet
PERSON	Darcy
PERSON	Bingley
PERSON	Bingley
PERSON	Darcy
ORGANIZATION	Miss Bingley
PERSON	Mrs Hurst
PERSON	Jane Bennet
LOCATION	Meryton
PERSON	Bingley
PERSON	Darcy
PERSON	Bingley
PERSON	Elizabeth
PERSON	Hurst
PERSON	Eliza Bennet
PERSON	Bingley
PERSON	Elizabeth
PERSON	Bingley
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Miss Bingley
PERSON	Darcy
PERSON	Charles
PERSON	Pemberley
LOCATION	England
ORGANIZATION	Derbyshire With
PERSON	Pemberley
PERSON	Darcy
PERSON	Charles Upon
PERSON	Caroline
LOCATION	Pemberley
PERSON	Elizabeth
PERSON	Bingley
PERSON	Darcy
PERSON	Bingley
PERSON	Elizabeth Bennet
PERSON	Bingley
PERSON	Charles
PERSON	Darcy
PERSON	Elizabeth
PERSON	Darcy
PERSON	Mrs Hurst
ORGANIZATION	Miss Bingley
PERSON	Hurst
PERSON	Elizabeth
PERSON	Eliza Bennet
ORGANIZATION	Miss Bingley
PERSON	Darcy
PERSON	Bingley
PERSON	Elizabeth
PERSON	Bingley
PERSON	Jones
PERSON	Jones
PERSON	Bennet
PERSON	Bingley
PERSON	Elizabeth
PERSON	Bingley
PERSON	Longbourn
PERSON	Jane
PERSON	Mrs Bennet
LOCATION	Netherfield
PERSON	Jane
PERSON	Mrs Bennet
LOCATION	Netherfield
PERSON	Jane
PERSON	Bingley
PERSON	Bingley
PERSON	Mrs Bennet
PERSON	Bennet
PERSON	Jones
PERSON	Bingley
PERSON	Bennet
PERSON	Mrs Bennet
PERSON	Bingley
LOCATION	Netherfield
PERSON	Elizabeth You
PERSON	Lizzy
PERSON	Bingley
PERSON	Darcy
PERSON	Mrs Bennet
PERSON	Darcy
PERSON	Mrs Bennet
LOCATION	London
PERSON	Aye
PERSON	Darcy
PERSON	Elizabeth
PERSON	Darcy
PERSON	Elizabeth
PERSON	Bingley
PERSON	Darcy
PERSON	Elizabeth
PERSON	Charlotte Lucas
LOCATION	Longbourn
PERSON	William
PERSON	Bingley
LOCATION	Charlotte
PERSON	Bingley
LOCATION	Charlotte
PERSON	Lady Lucas
PERSON	Jane
PERSON	Jane
PERSON	Gardiner
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Bingley
PERSON	Jane
PERSON	Lizzy Mr Bingley
PERSON	Mrs Bennet
PERSON	Bingley
LOCATION	Netherfield Lydia
PERSON	Bingley
PERSON	Lydia
PERSON	Jane
PERSON	Carter
LOCATION	Meryton
PERSON	Forster
PERSON	Mrs Bennet
PERSON	Elizabeth
PERSON	Jane
PERSON	Darcy
ORGANIZATION	Miss Bingley
PERSON	Hurst
ORGANIZATION	Miss Bingley
PERSON	Elizabeth
PERSON	Darcy
PERSON	Bingley
PERSON	Hurst
PERSON	Bingley
PERSON	Mrs Hurst
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
PERSON	Grantley
PERSON	Darcy Caroline
PERSON	Darcy
PERSON	Bingley Charles
PERSON	Bingley
PERSON	Elizabeth
PERSON	Darcy
PERSON	Mrs Bennet
LOCATION	Netherfield
LOCATION	Bingley
ORGANIZATION	Bingley
PERSON	Elizabeth
PERSON	Mr Bingley
PERSON	Bingley
PERSON	Darcy
PERSON	Darcy
PERSON	Bennet
PERSON	Darcy
PERSON	Bingley
PERSON	Bingley
PERSON	Bennet
PERSON	Darcy
PERSON	Darcy
PERSON	Darcy
PERSON	Elizabeth
PERSON	Bingley
PERSON	Bingley
PERSON	Bennet
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
ORGANIZATION	Miss Bingley
PERSON	Elizabeth
PERSON	Bingley
PERSON	Elizabeth
PERSON	Mrs Hurst
PERSON	Elizabeth
PERSON	Darcy
PERSON	Bingley
PERSON	Darcy
PERSON	Elizabeth
PERSON	Bennet
PERSON	Elizabeth
PERSON	Darcy
PERSON	Bingley
PERSON	Jane
PERSON	Darcy
ORGANIZATION	Philips
PERSON	Elizabeth
PERSON	Mrs Hurst
PERSON	Elizabeth
ORGANIZATION	Miss Bingley
PERSON	Mrs Hurst
PERSON	Darcy
PERSON	Elizabeth
PERSON	Darcy
PERSON	Elizabeth
PERSON	Jane
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Jane
PERSON	Bingley
PERSON	Darcy
PERSON	Bennet
PERSON	Hurst
PERSON	Bingley
PERSON	Elizabeth
PERSON	Hurst
PERSON	Darcy
PERSON	Hurst
PERSON	Hurst
PERSON	Darcy
PERSON	Bingley
PERSON	Mrs Hurst
PERSON	Bennet Miss Bingley
PERSON	Darcy
PERSON	Bennet
PERSON	Charles
LOCATION	Netherfield
PERSON	Darcy
PERSON	Nicholls
PERSON	Caroline
PERSON	Bingley
PERSON	Darcy
PERSON	Elizabeth
PERSON	Eliza Bennet
PERSON	Elizabeth
PERSON	Bingley
PERSON	Darcy
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Bingley
PERSON	Darcy
ORGANIZATION	Miss Bingley
PERSON	Elizabeth
PERSON	Teaze
PERSON	Darcy
PERSON	Darcy
ORGANIZATION	Miss Bingley
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Darcy
PERSON	Bingley
PERSON	Darcy
PERSON	Darcy
PERSON	Elizabeth Implacable
PERSON	Bingley
PERSON	Louisa
PERSON	Hurst
PERSON	Darcy
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Mrs Bennet
LOCATION	Netherfield
PERSON	Jane
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Mr Bingley
PERSON	Elizabeth
PERSON	Jane
PERSON	Bingley
PERSON	Netherfield
PERSON	Jane
PERSON	Bingley
PERSON	Bennet
PERSON	Jane
PERSON	Darcy
PERSON	Elizabeth
LOCATION	Netherfield
PERSON	Bingley
PERSON	Bingley
PERSON	Elizabeth
PERSON	Jane
LOCATION	Longbourn
LOCATION	Netherfield
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Jane
PERSON	Jane
PERSON	Elizabeth
PERSON	Mary
PERSON	Catherine
PERSON	Lydia
PERSON	Forster
PERSON	Bennet
PERSON	Charlotte Lucas
PERSON	Mrs Bennet
PERSON	Lydia
PERSON	Hill
PERSON	Bingley
PERSON	Collins
PERSON	Jane
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Bennet
PERSON	Collins
LOCATION	Westerham Kent
PERSON	Catherine de Bourgh
PERSON	Lewis de Bourgh
ORGANIZATION	Church of England
LOCATION	Longbourn
PERSON	Lady Catherine
PERSON	WILLIAM COLLINS
PERSON	Bennet
PERSON	Lady Catherine
PERSON	Jane
PERSON	Elizabeth
PERSON	Lady Catherine
PERSON	Mary
PERSON	Catherine
PERSON	Lydia
PERSON	Collins
PERSON	Collins
PERSON	Bennet
PERSON	Collins
PERSON	Mrs Bennet
PERSON	Mrs Bennet
PERSON	Collins
PERSON	Mrs Bennet
PERSON	Mrs Bennet
PERSON	Bennet
PERSON	Catherine de Bourgh
PERSON	Bennet
PERSON	Collins
PERSON	Catherine She
LOCATION	Rosings
PERSON	Catherine
PERSON	Mrs Bennet
LOCATION	Rosings Park
PERSON	Rosings
PERSON	Mrs Bennet
PERSON	Lady Catherine
PERSON	De Bourgh
PERSON	Lady Catherine
PERSON	Catherine
PERSON	Bennet
PERSON	Bennet
PERSON	Elizabeth
PERSON	Bennet
PERSON	Collins
PERSON	Kitty
PERSON	Lydia
PERSON	Fordyce
PERSON	Lydia
ORGANIZATION	Philips
PERSON	Richard
PERSON	Forster
LOCATION	Meryton
PERSON	Denny
PERSON	Lydia
PERSON	Collins
PERSON	Mr Bennet
PERSON	Bennet
PERSON	Mrs Bennet
PERSON	Lydia
PERSON	Collins
PERSON	Bennet
PERSON	Collins
PERSON	Lady Catherine de Bourgh
LOCATION	Hunsford
PERSON	Longbourn
PERSON	Bennet
PERSON	Mrs Bennet
LOCATION	Longbourn
PERSON	Jane
PERSON	Collins
PERSON	Jane
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Elizabeth
PERSON	Jane
PERSON	Mrs Bennet
PERSON	Lydia
LOCATION	Meryton
PERSON	Mary
PERSON	Collins
PERSON	Bennet
PERSON	Collins
PERSON	Bennet
PERSON	Bennet
PERSON	Elizabeth
PERSON	Collins
PERSON	Collins
PERSON	Denny
LOCATION	London
PERSON	Lydia
PERSON	Kitty
PERSON	Lydia
PERSON	Denny
PERSON	Mr Wickham
PERSON	Darcy
PERSON	Bingley
PERSON	Bingley
PERSON	Bennet
LOCATION	Longbourn
PERSON	Darcy
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Wickham
PERSON	Darcy
PERSON	Bingley
PERSON	Denny
PERSON	Wickham
ORGANIZATION	Philips
PERSON	Lydia
ORGANIZATION	Mrs Philips
ORGANIZATION	Mrs Philips
PERSON	Jones
LOCATION	Netherfield
PERSON	Collins
PERSON	Jane
ORGANIZATION	Mrs Philips
PERSON	Denny
LOCATION	London
PERSON	Wickham
PERSON	Kitty
PERSON	Lydia
PERSON	Wickham
LOCATION	Longbourn
PERSON	Mrs Philips
PERSON	Collins
PERSON	Elizabeth
PERSON	Jane
PERSON	Jane
PERSON	Collins
PERSON	Mrs Bennet
ORGANIZATION	Mrs Philips
PERSON	Lady Catherine
PERSON	Collins
PERSON	Mrs Bennet
LOCATION	Meryton
PERSON	Wickham
PERSON	Collins
ORGANIZATION	Rosings
PERSON	Mrs Philips
PERSON	Rosings
PERSON	Catherine
PERSON	Lady Catherine
ORGANIZATION	Philips
PERSON	Wickham
PERSON	Elizabeth
PERSON	Wickham
ORGANIZATION	Philips
PERSON	Wickham
PERSON	Elizabeth
PERSON	Wickham
PERSON	Collins
ORGANIZATION	Mrs Philips
PERSON	Mrs Philips
PERSON	Wickham
PERSON	Elizabeth
PERSON	Lydia
PERSON	Lydia
PERSON	Wickham
PERSON	Elizabeth
PERSON	Darcy She
PERSON	Wickham
LOCATION	Netherfield
LOCATION	Meryton
PERSON	Darcy
PERSON	Elizabeth
LOCATION	Derbyshire
PERSON	Wickham
PERSON	Elizabeth
PERSON	Bennet
PERSON	Darcy
PERSON	Elizabeth
PERSON	Wickham
LOCATION	Netherfield
LOCATION	Hertfordshire Every
PERSON	Wickham
PERSON	Wickham
LOCATION	Netherfield
PERSON	Darcy If
PERSON	Bennet
PERSON	Darcy
PERSON	Darcy
PERSON	Elizabeth
PERSON	Wickham
LOCATION	Meryton
PERSON	Denny
PERSON	Meryton
PERSON	Darcy
PERSON	Elizabeth
PERSON	Darcy
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
LOCATION	Netherfield
PERSON	Wickham
PERSON	Elizabeth
ORGANIZATION	Philips
PERSON	Darcy
PERSON	Darcy
PERSON	Darcy
PERSON	Darcy
PERSON	Elizabeth How
PERSON	Darcy
PERSON	Wickham
ORGANIZATION	Pemberley House
PERSON	Darcy He
LOCATION	London
PERSON	Elizabeth
PERSON	Bingley
PERSON	Bingley Not
PERSON	Darcy
PERSON	Darcy
PERSON	Collins
PERSON	Elizabeth
PERSON	Mrs Philips
PERSON	Lady Catherine de Bourgh
PERSON	Wickham
PERSON	Collins
PERSON	Elizabeth
ORGANIZATION	de Bourgh Lady Catherine de Bourgh
PERSON	Collins
PERSON	Catherine de Bourgh
PERSON	Anne Darcy
PERSON	Darcy
PERSON	Catherine
PERSON	Miss de Bourgh
PERSON	Elizabeth
PERSON	Collins
PERSON	Lady Catherine
PERSON	Wickham
PERSON	Elizabeth
PERSON	Wickham
ORGANIZATION	Mrs Philips
PERSON	Elizabeth
PERSON	Wickham
PERSON	Lydia
PERSON	Collins
PERSON	Lydia
PERSON	Collins
PERSON	Mrs Philips
ORGANIZATION	Longbourn House
PERSON	Elizabeth
PERSON	Jane
PERSON	Wickham
PERSON	Jane
PERSON	Darcy
PERSON	Bingley
PERSON	Wickham
PERSON	Jane
PERSON	Lizzy
PERSON	Darcy
PERSON	Bingley
PERSON	Wickham
PERSON	Darcy
PERSON	Jane
PERSON	Mr Bingley
PERSON	Bingley
LOCATION	Netherfield
PERSON	Mrs Bennet
PERSON	Elizabeth
PERSON	Mrs Bennet
LOCATION	Netherfield
PERSON	Mrs Bennet
ORGANIZATION	Mr Bingley
PERSON	Jane
PERSON	Elizabeth
PERSON	Wickham
PERSON	Darcy
PERSON	Catherine
PERSON	Lydia
PERSON	Elizabeth
PERSON	Wickham
PERSON	Mary
ORGANIZATION	Society
PERSON	Elizabeth
PERSON	Collins
PERSON	Bingley
PERSON	Catherine de Bourgh
PERSON	Elizabeth
PERSON	Jane
PERSON	Elizabeth
PERSON	Wickham
PERSON	Collins
PERSON	Wickham
PERSON	Collins
ORGANIZATION	Hunsford Parsonage
LOCATION	Rosings
PERSON	Elizabeth
PERSON	Collins
LOCATION	Netherfield
PERSON	Meryton
LOCATION	Netherfield
PERSON	Elizabeth
PERSON	Wickham
PERSON	Kitty
PERSON	Lydia
PERSON	Elizabeth
LOCATION	Netherfield
PERSON	Wickham
PERSON	Darcy
PERSON	Mr Denny
PERSON	Lydia
PERSON	Wickham
PERSON	Lydia
PERSON	Elizabeth
PERSON	Darcy
PERSON	Wickham
PERSON	Darcy
PERSON	Wickham She
PERSON	Bingley
PERSON	Elizabeth
PERSON	Charlotte Lucas
PERSON	Collins
PERSON	Wickham
PERSON	Charlotte Lucas
PERSON	Darcy
PERSON	Charlotte
PERSON	Darcy
LOCATION	Charlotte
PERSON	Wickham
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Darcy
PERSON	Wickham
PERSON	Elizabeth
PERSON	Darcy
PERSON	William Lucas
PERSON	Darcy
PERSON	Eliza
LOCATION	Bingley
PERSON	Darcy
PERSON	Darcy
PERSON	William
PERSON	Bingley
PERSON	Jane
PERSON	William
PERSON	William
PERSON	Darcy
PERSON	Bennet
PERSON	Darcy
PERSON	Bingley
PERSON	Eliza
PERSON	George Wickham
PERSON	Wickham
PERSON	Darcy
PERSON	Darcy
PERSON	George Wickham
PERSON	Darcy
PERSON	Darcy
PERSON	George Wickham
PERSON	Eliza
PERSON	Elizabeth
PERSON	Darcy
ORGANIZATION	Miss Bingley
PERSON	Elizabeth
PERSON	Darcy She
PERSON	Bingley Jane
PERSON	Elizabeth
PERSON	Wickham
PERSON	Jane
PERSON	Wickham
PERSON	Jane
PERSON	Bingley
PERSON	Darcy
PERSON	Wickham
PERSON	Darcy
PERSON	Wickham
PERSON	Darcy
PERSON	Bingley
PERSON	Wickham
LOCATION	Meryton
PERSON	Darcy
PERSON	Darcy
PERSON	Bingley
PERSON	Elizabeth
PERSON	Bingley
PERSON	Elizabeth
PERSON	Jane
ORGANIZATION	Bingley
PERSON	Bingley
PERSON	Elizabeth
PERSON	Lucas
PERSON	Collins
PERSON	Miss de Bourgh
PERSON	Lady Catherine
PERSON	Catherine de Bourgh
PERSON	Catherine
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
PERSON	Collins
PERSON	Elizabeth
PERSON	Darcy
PERSON	Lady Catherine de Bourgh
PERSON	Darcy
PERSON	Collins
PERSON	Collins
PERSON	Darcy
PERSON	Collins
PERSON	Elizabeth
PERSON	Darcy
PERSON	Catherine
PERSON	Elizabeth
PERSON	Bingley
PERSON	Jane She
ORGANIZATION	Bingley
PERSON	Lady Lucas
PERSON	Jane
PERSON	Mrs Bennet
PERSON	Jane
PERSON	Jane
PERSON	Mrs Bennet
PERSON	Lucas
PERSON	Elizabeth
PERSON	Darcy
PERSON	Darcy
PERSON	Darcy You
PERSON	Elizabeth
PERSON	Darcy
PERSON	Mrs Bennet
PERSON	Lady Lucas
PERSON	Elizabeth
PERSON	Mary
PERSON	Mary
PERSON	Elizabeth
PERSON	Mary
PERSON	Mary
PERSON	Elizabeth
PERSON	Jane
PERSON	Jane
PERSON	Darcy
PERSON	Mary
PERSON	Mary
PERSON	Mary
PERSON	Elizabeth
PERSON	Collins
PERSON	Darcy
PERSON	Bennet
PERSON	Collins
PERSON	Lady Lucas
PERSON	Elizabeth
PERSON	Bingley
PERSON	Darcy
PERSON	Collins
PERSON	Lucas
PERSON	Collins
PERSON	Darcy
PERSON	Wickham
PERSON	Mrs Bennet
PERSON	Mrs Hurst
PERSON	Mrs Bennet
PERSON	Collins
PERSON	Bingley
PERSON	Darcy
PERSON	Bennet
PERSON	Bingley
PERSON	Jane
PERSON	Elizabeth
ORGANIZATION	Miss Bingley
PERSON	Lydia
PERSON	Mrs Bennet
LOCATION	Longbourn
PERSON	Mr Bingley
PERSON	Bingley
LOCATION	London
PERSON	Mrs Bennet
LOCATION	Netherfield
PERSON	Collins
PERSON	Elizabeth
PERSON	Bingley
LOCATION	Netherfield
LOCATION	Longbourn
PERSON	Collins
PERSON	Mrs Bennet Elizabeth
PERSON	Madam
PERSON	Elizabeth
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Lizzy
PERSON	Kitty
PERSON	Elizabeth
PERSON	Dear Ma
PERSON	Collins
PERSON	Lizzy
PERSON	Elizabeth
PERSON	Lizzy
PERSON	Collins Elizabeth
PERSON	Mrs Bennet
PERSON	Kitty
PERSON	Collins
PERSON	Elizabeth
LOCATION	Hertfordshire
PERSON	Collins
PERSON	Elizabeth
PERSON	Hunsford
PERSON	Mrs Jenkinson
PERSON	de Bourgh
PERSON	Collins
PERSON	Hunsford
PERSON	Catherine de Bourgh
LOCATION	Longbourn
PERSON	Collins
PERSON	Elizabeth
PERSON	Lady Catherine
PERSON	Lady Catherine
PERSON	Collins
PERSON	Collins
LOCATION	Longbourn
PERSON	Collins
PERSON	Collins
PERSON	Elizabeth
PERSON	De Bourgh
PERSON	Elizabeth
PERSON	Collins
PERSON	Mrs Bennet
PERSON	Elizabeth
PERSON	Collins
PERSON	Mrs Bennet
PERSON	Collins
PERSON	Lizzy
PERSON	Madam
PERSON	Collins
PERSON	Mrs Bennet
PERSON	Lizzy
PERSON	Bennet
PERSON	Bennet
PERSON	Lizzy
PERSON	Collins
PERSON	Bennet
PERSON	Collins
PERSON	Lizzy Lizzy
PERSON	Collins
PERSON	Collins
PERSON	Lizzy
PERSON	Lizzy
PERSON	Mrs Bennet
PERSON	Elizabeth
PERSON	Collins
PERSON	Elizabeth
PERSON	Collins
PERSON	Elizabeth
PERSON	Mrs Bennet
PERSON	Bennet
PERSON	Mrs Bennet
PERSON	Elizabeth
PERSON	Jane
PERSON	Jane
PERSON	Elizabeth
PERSON	Collins
PERSON	Charlotte Lucas
PERSON	Lydia
PERSON	Collins
PERSON	Lizzy
PERSON	Charlotte
PERSON	Kitty
PERSON	Mrs Bennet
PERSON	Lucas
PERSON	Lizzy
PERSON	Lucas
PERSON	Charlotte
PERSON	Jane
PERSON	Elizabeth Aye
PERSON	Mrs Bennet
PERSON	Lizzy
PERSON	Collins
PERSON	Collins
PERSON	Elizabeth
PERSON	Jane
PERSON	Kitty
PERSON	Lydia
LOCATION	Charlotte
PERSON	Collins
PERSON	Mrs Bennet
PERSON	Collins My dear Madam
PERSON	Madam
PERSON	Bennet
PERSON	Collins
PERSON	Elizabeth
PERSON	Lucas
PERSON	Mrs Bennet
PERSON	Collins
PERSON	Elizabeth
LOCATION	Meryton
PERSON	Wickham
LOCATION	Netherfield
PERSON	Elizabeth
PERSON	Darcy
PERSON	Wickham
LOCATION	Longbourn
PERSON	Bennet
