type	entity
PERSON	Herman Melville
LOCATION	Pacific
LOCATION	Pacific
LOCATION	Mungo
PERSON	Pedro
PERSON	Pedro
PERSON	Peter
PERSON	Peter
PERSON	Jack Lewis
PERSON	Vangs
PERSON	Jack
PERSON	Jack
LOCATION	South Seas
LOCATION	Mendanna
PERSON	Mendoza
LOCATION	Peru
LOCATION	South Sea
PERSON	Cook
LOCATION	Pacific
LOCATION	Pacific
LOCATION	Marquesas
LOCATION	Gallipagos
LOCATION	Pacific
PERSON	Boatswain
LOCATION	Marquesas
LOCATION	Roohka Ropo
PERSON	Nukuheva
ORGANIZATION	Washington Group
LOCATION	Greenwich With
PERSON	Ingraham
LOCATION	Boston Massachusetts
LOCATION	Marquesas Nukuheva
PERSON	Porter
LOCATION	England
LOCATION	United States
PERSON	Porter
LOCATION	Massachusetts Bay Among
LOCATION	Nukuheva
LOCATION	France
PERSON	Du Petit Thouars
LOCATION	South Sea
LOCATION	Pacific
LOCATION	Nukuheva
LOCATION	Marquesan
LOCATION	Cape
ORGANIZATION	Plank
LOCATION	Cape Horn
LOCATION	Nantucket
LOCATION	Pacific
LOCATION	Peru
ORGANIZATION	Yankee
LOCATION	Pacific
LOCATION	South Sea
LOCATION	Greenwich
LOCATION	Buggerry Island
LOCATION	Pacific
LOCATION	Nukuheva
LOCATION	Happar
LOCATION	Happar
LOCATION	Nukuheva
PERSON	Katherine
PERSON	Nukuheva
LOCATION	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
ORGANIZATION	Payta
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
LOCATION	Nukuheva
PERSON	Toby
LOCATION	Happar
PERSON	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Robinson Crusoe
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Low
LOCATION	Polynesia
PERSON	Saint Patrick
PERSON	Toby
LOCATION	Happar
LOCATION	Nukuheva
PERSON	Toby
PERSON	Toby
LOCATION	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
LOCATION	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
LOCATION	Holland
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Happar
PERSON	VIII
PERSON	Toby
LOCATION	Belzoni
PERSON	Toby
PERSON	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby Very
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
LOCATION	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Happar Toby
PERSON	Happar
PERSON	Toby
PERSON	Toby
PERSON	Toby
LOCATION	Nukuheva
PERSON	Toby
PERSON	Mortarkee Mortarkee
PERSON	Happar
PERSON	Mehevi
PERSON	Tom
PERSON	Tommo Tomma Tommee
PERSON	Tom
PERSON	Tommo
PERSON	Toby
LOCATION	Mehevi
PERSON	Toby
LOCATION	South Sea
PERSON	Toby
LOCATION	South Sea
ORGANIZATION	Nukuheva
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
LOCATION	Maneeka
PERSON	Franee
PERSON	Mehevi
PERSON	Hippocrates
PERSON	Toby
PERSON	Mehevi
PERSON	Toby
PERSON	Toby
LOCATION	Providence
PERSON	Kory Kory
PERSON	Mehevi
PERSON	Toby
PERSON	Kory Kory
PERSON	Kory Kory
PERSON	Kory Kory
PERSON	Goldsmith
PERSON	Kory Kory
PERSON	Marheyo
PERSON	Kory Kory
PERSON	Kory Kory
LOCATION	Typee
LOCATION	Fayaway
LOCATION	Lima
LOCATION	Fayaway
LOCATION	Fayaway
LOCATION	Fayaway
PERSON	Fayaway
PERSON	Fayaway
PERSON	Flora
PERSON	Fayaway
LOCATION	Typee
PERSON	Mehevi
PERSON	Kory Kory
PERSON	Toby
PERSON	Kory Kory
PERSON	Kory Kory
PERSON	Kory Kory
PERSON	Kory Kory
PERSON	Toby
PERSON	Mehevi
PERSON	Kory Kory
PERSON	Kory Kory
LOCATION	Mehevi
PERSON	Ti Mehevi
PERSON	Toby
PERSON	Mehevi
PERSON	Kory Kory
PERSON	Kory Kory
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Toby
PERSON	Kory Kory
