type	entity
ORGANIZATION	New York Times Archives
ORGANIZATION	Silver Screen Search Subscribe Now Log In
PERSON	MICHIKO KAKUTANI
ORGANIZATION	New York Times Archives
PERSON	John Updike
PERSON	Alfred A Knopf
PERSON	John Updike
PERSON	Updike
LOCATION	America
PERSON	Updike
PERSON	Updike
ORGANIZATION	American Dream
PERSON	Updike
PERSON	Roger
PERSON	Updike
PERSON	Henry Bech
PERSON	Updike
PERSON	Rev Clarence Arthur Wilmot
PERSON	Paterson N J Clarence
PERSON	Clarence
PERSON	Clarence
PERSON	Clarence
PERSON	Clarence
PERSON	Clarence
PERSON	Teddy
LOCATION	Delaware
LOCATION	Basingstoke Teddy
PERSON	Clarence
LOCATION	New York
PERSON	Emily
PERSON	Emily
PERSON	Essie
PERSON	Essie
LOCATION	Basingstoke
LOCATION	New York
LOCATION	New York
LOCATION	Hollywood
PERSON	Rita Hayworth
PERSON	Clark Gable Bing Crosby
PERSON	William Holden
PERSON	Clark
ORGANIZATION	New York Times
ORGANIZATION	New York Times
PERSON	Essie
ORGANIZATION	Alma
ORGANIZATION	Protestant
LOCATION	America
PERSON	Essie
PERSON	Clark
PERSON	Clark
LOCATION	Colorado
PERSON	Hannah
PERSON	Jesse Smith
PERSON	David Koresh
PERSON	Clark
PERSON	Esau
PERSON	Jesse
PERSON	Hannah
PERSON	Jesse
LOCATION	Waco
PERSON	Updike
LOCATION	Waco
PERSON	Brad Bailey
PERSON	Bob Darden
PERSON	Marc Breault
PERSON	David Shipman
PERSON	Robert Lacey
PERSON	Wilmots
LOCATION	Brazil
PERSON	Updike
PERSON	Essie
PERSON	Wilmots
LOCATION	East
PERSON	Updike
PERSON	Wilmot
PERSON	Clarence
PERSON	Clark
PERSON	Updike
ORGANIZATION	Silver Screen Today
ORGANIZATION	New York Times Site Index Navigation News World U S Politics N Y Business Tech Science Health Sports Education Obituaries Today
ORGANIZATION	C Events Guide Television Theater Video Arts Living Automobiles Crossword Food Education Fashion amp Style Health Jobs Magazine N Y C Events Guide Real Estate T Magazine Travel Weddings amp Celebrations Listings amp More Reader Center Classifieds Tools amp Services N Y C Events Guide Multimedia
ORGANIZATION	New York Times Company Home
