POS	lemma	word
NNP	NYTimes	NYTimes
NNP	com	com
RB	no	no
RB	longer	longer
VBZ	support	supports
NN	internet	Internet
NNP	Explorer	Explorer
CD	9	9
CC	or	or
JJR	earlier	earlier
UH	please	Please
VB	upgrade	upgrade
PRP$	you	your
NN	browser	browser
VB	learn	LEARN
JJR	more	MORE
NNS	section	Sections
NN	home	Home
NN	search	Search
VB	skip	Skip
TO	to	to
JJ	content	content
VB	skip	Skip
TO	to	to
NNP	navigation	navigation
NNP	View	View
NNP	mobile	mobile
NN	version	version
DT	the	The
NNP	New	New
NNP	York	York
NNP	Times	Times
NNS	book	Books
WP	what	What
VBZ	be	Is
DT	the	the
JJS	best	Best
NN	work	Work
IN	of	of
JJ	american	American
NN	fiction	Fiction
IN	of	of
DT	the	the
JJ	last	Last
CD	25	25
NNS	year	Years
NN	search	Search
VBP	subscribe	Subscribe
RB	now	Now
VB	log	Log
IN	in	In
CD	0	0
NNS	setting	Settings
JJ	close	Close
NN	search	search
NN	site	Site
NN	search	Search
NN	navigation	Navigation
NN	search	Search
NNS	nytime	NYTimes
NN	com	com
JJ	clear	Clear
DT	this	this
NN	text	text
NN	input	input
VBP	go	Go
VBG	load	Loading
VB	see	See
IN	next	next
NNS	article	articles
VBP	see	See
JJ	previous	previous
NNS	article	articles
NN	site	Site
NN	navigation	Navigation
NN	site	Site
JJ	mobile	Mobile
NN	navigation	Navigation
NN	advertisement	Advertisement
VBN	support	Supported
IN	by	by
NNS	book	Books
WP	what	What
VBZ	be	Is
DT	the	the
JJS	best	Best
NN	work	Work
IN	of	of
JJ	american	American
NN	fiction	Fiction
IN	of	of
DT	the	the
JJ	last	Last
CD	25	25
NNS	year	Years
IN	by	By
DT	the	THE
NNP	NEW	NEW
NNP	YORK	YORK
NNP	TIMESMAY	TIMESMAY
CD	21	21
CD	2006	2006
VBP	continue	Continue
VBG	read	reading
DT	the	the
JJ	main	main
NN	story	story
NN	share	Share
DT	this	This
NN	page	Page
VBP	continue	Continue
VBG	read	reading
DT	the	the
JJ	main	main
NN	story	story
NN	photo	Photo
NN	image	image
JJ	beloved	Beloved
IN	by	by
NNP	Toni	Toni
NNP	Morrison	Morrison
NNP	center	center
